id	filename	md5	size	state
f7abe018-46a4-4588-957e-36c31225182f	d9e24fe8-8d7e-4481-a14e-d2092a6739a4.htseq.counts.gz	61e3bb9e0ab954f33c76371013e491e6	258402	released
aae81829-3e9b-418f-bd61-f195de7e0b8b	dc0b5c79-13c7-4539-bd58-03b4025d3702.htseq.counts.gz	0839cbc34753bf8d0c4e795cb5133395	256976	released
c3783122-cfe9-450a-8484-221e85286919	866db25b-6fe3-4423-9616-f603b200e188.htseq.counts.gz	f4da221b5bef7a8ee29f3b6832b3344d	257305	released
b5b95505-4b21-4db6-bf4d-1e189d0971b8	4619b035-e95d-4267-9d74-e58bdbaf5d43.htseq.counts.gz	b994c18406e8a896e04d73f952fd95c3	256538	released
abfcb34d-da7c-4258-b80b-591aba5b980d	a99b473c-d822-45ff-a881-fe2230da6e5d.htseq.counts.gz	0afd4cbde008a7d1ddd971fa4561c10e	257270	released
10f90930-d597-46f3-9e9b-ed7f78a34208	0b58bf99-a536-46e6-9c30-1511714a01fe.htseq.counts.gz	c772dca978b23bd1c26ca28c90964c35	257993	released
6171a3fb-ebaf-4aef-a721-2ea41e23f626	c74bc915-d265-4312-89cd-0713a05742f9.htseq.counts.gz	aa9af1114d796c2aaed304157ddeee50	255897	released
e5208b56-268d-4cb8-9241-d1e56d4edde8	410ea61b-2b41-497f-b0fe-f1c0e4dbc33b.htseq.counts.gz	a450dc9a136203c22ce98aa79339ada0	256053	released
4774b3ef-c9d9-4132-a542-a9661e52bcee	de56f693-778f-496f-a870-af84b6754c14.htseq.counts.gz	c5fd177bdf5dc5717243d16e6da29708	260395	released
3d3d83f0-0f1d-4b6d-b557-1c3f3fed73db	f1671132-0f54-4bce-b2ae-060cb131b96b.htseq.counts.gz	b85250f8ecbae4c321eac7ec00c6f1f3	259506	released
722e7d1c-0b01-4337-a2c4-22b7108dff76	c97ecae6-5123-4ed7-b3c8-4c0bc1ec8b43.htseq.counts.gz	d07ba5c62ad2ba8e7f5642961058a70c	258999	released
56de8699-2c53-40e9-b9fe-bd80b2469914	d4fd037a-e0e2-42c9-8a66-8b67e451e412.htseq.counts.gz	2bc4127ec9b18fd0437cc978ab732db8	258455	released
dc86d272-afe4-400d-ab62-0a36d87c3561	62b0c4e3-33cc-4554-8385-7555c1766153.htseq.counts.gz	f655716708aba2ccec21109e5f28ad84	258051	released
83d32449-5b0e-4311-8cba-11a69125b314	ff2ca38e-4e16-43bc-ae35-d83bbf000fb9.htseq.counts.gz	6b28b6fcda7f20727656fd10f426fe6c	257862	released
